product_id,time_id,customer_id,promotion_id,store_id,store_sales,store_cost,unit_sales
13,379,7743,0,3,5.3,2.332,2
13,381,7341,1845,24,5.3,1.961,2
13,384,28,1134,15,10.6,3.18,4
13,385,7535,0,7,5.3,2.544,2
13,411,6324,1768,23,10.6,4.558,4
13,412,975,504,7,7.95,2.9415,3
13,428,813,821,11,7.95,3.1005,3
13,430,9618,0,2,2.65,1.113,1
13,437,5063,190,3,10.6,3.71,4
13,438,3291,0,7,5.3,2.279,2
13,442,1451,0,3,10.6,4.452,4
13,443,341,0,17,7.95,2.862,3
13,444,3448,0,3,13.25,4.3725,5
13,446,819,0,13,7.95,3.8955,3
13,464,8976,982,13,5.3,2.014,2
13,471,5174,0,16,10.6,4.24,4
13,477,3448,0,3,10.6,4.77,4
13,483,293,1694,22,5.3,2.597,2
13,507,4776,0,6,7.95,2.703,3
13,523,8207,986,13,7.95,2.703,3
13,529,2610,0,7,10.6,3.498,4
13,533,2211,0,17,10.6,3.18,4
13,534,8165,0,15,7.95,2.862,3
13,534,8841,0,13,7.95,2.9415,3
13,535,7072,0,16,7.95,3.4185,3
13,536,4301,829,11,7.95,2.544,3
13,567,3463,0,13,5.3,1.696,2
13,567,6710,0,13,7.95,2.862,3
13,582,3539,0,17,7.95,2.544,3
13,593,3316,517,7,7.95,3.4185,3
13,599,3320,0,24,5.3,2.173,2
13,608,3258,518,7,5.3,1.908,2
13,610,4589,992,13,7.95,3.2595,3
13,629,8289,0,17,7.95,2.7825,3
13,632,571,204,3,10.6,4.346,4
13,644,5956,0,22,2.65,0.954,1
13,645,817,0,17,5.3,2.491,2
13,654,5592,0,16,7.95,2.9415,3
13,657,7302,0,14,5.3,1.643,2
13,660,994,0,13,10.6,3.286,4
13,660,7813,0,17,10.6,3.71,4
13,676,1341,207,3,5.3,1.802,2
13,677,1647,523,7,5.3,1.643,2
13,685,1598,0,3,7.95,2.703,3
13,686,7262,0,13,7.95,3.339,3
13,691,3819,1788,23,7.95,2.6235,3
13,692,2942,1314,17,7.95,3.021,3
13,700,7250,0,13,10.6,5.194,4
13,720,7434,842,11,5.3,1.643,2
13,728,6751,0,22,7.95,2.6235,3
13,728,9747,0,13,5.3,2.067,2
13,729,2817,0,7,5.3,2.438,2
14,377,5590,0,17,3.86,1.3124,2
14,386,8452,0,16,7.72,2.702,4
14,387,4727,0,16,5.79,2.895,3
14,387,6904,0,13,5.79,2.895,3
14,402,6220,0,24,3.86,1.5054,2
14,408,1319,820,11,3.86,1.6984,2
14,410,9276,504,7,5.79,2.2581,3
14,434,4867,0,24,7.72,3.5512,4
14,440,9337,1138,15,9.65,4.1495,5
14,446,9471,0,7,3.86,1.737,2
14,452,9858,1850,24,3.86,1.351,2
14,459,7100,0,17,5.79,2.2581,3
14,460,1653,0,7,3.86,1.1966,2
14,461,6739,0,24,5.79,2.8371,3
14,468,4122,1140,15,5.79,2.7792,3
14,469,9160,508,6,5.79,1.737,3
14,469,10053,508,6,7.72,3.6284,4
14,483,9364,1141,15,7.72,3.3968,4
14,491,5742,0,16,5.79,1.8528,3
14,501,1511,0,11,9.65,4.246,5
14,508,5923,1775,23,7.72,2.6248,4
14,519,9144,0,13,5.79,1.7949,3
14,520,1970,0,3,5.79,2.0265,3
14,522,4810,1776,23,3.86,1.4282,2
14,522,9276,512,7,5.79,2.5476,3
14,523,6434,1065,14,1.93,0.7141,1
14,524,5436,0,7,5.79,2.6634,3
14,552,5038,1304,17,5.79,2.4897,3
14,552,6799,1304,17,3.86,1.3896,2
14,561,1759,0,7,3.86,1.8914,2
14,574,3473,0,15,5.79,2.895,3
14,575,4543,988,13,3.86,1.6212,2
14,610,4466,992,13,7.72,3.6284,4
14,611,4000,0,15,3.86,1.5826,2
14,624,834,0,24,5.79,1.7949,3
14,645,4564,0,17,5.79,2.4318,3
14,647,7843,126,2,5.79,2.0265,3
14,649,4939,126,2,1.93,0.7913,1
14,653,9510,0,16,7.72,3.3968,4
14,696,3580,0,6,5.79,2.6055,3
14,707,4088,0,24,5.79,2.316,3
14,707,7813,0,17,3.86,1.351,2
14,711,4490,0,13,7.72,3.5512,4
14,720,1527,1869,24,7.72,3.7056,4
15,373,1387,0,11,9.16,4.122,4
15,375,1758,0,3,4.58,1.6488,2
15,377,8310,0,13,6.87,2.3358,3
15,394,1771,0,2,4.58,1.603,2
15,395,3000,1293,17,4.58,2.0152,2
15,404,10079,0,24,4.58,1.4656,2
15,407,7913,0,17,6.87,3.2976,3
15,415,6307,0,16,9.16,3.2976,4
15,419,9504,0,13,6.87,2.1297,3
15,443,2067,0,17,4.58,1.9694,2
15,446,3538,0,11,4.58,2.1984,2
15,447,7526,0,17,6.87,2.061,3
15,459,3000,0,17,6.87,3.2289,3
15,460,2168,0,24,11.45,5.038,5
15,463,5410,0,17,6.87,3.0228,3
15,468,6792,0,13,6.87,2.4732,3
15,488,5542,0,16,6.87,2.8167,3
15,494,3847,826,11,4.58,1.6488,2
15,507,2556,195,3,6.87,2.2671,3
15,508,6433,1143,15,9.16,4.0304,4
15,513,6056,0,15,9.16,4.2136,4
15,515,341,0,17,4.58,1.8778,2
15,515,6531,984,13,9.16,3.2976,4
15,519,2086,0,13,4.58,2.0152,2
15,520,997,0,3,9.16,4.122,4
15,524,8356,0,15,9.16,3.7556,4
15,539,5674,0,6,9.16,3.9388,4
15,553,5560,0,13,6.87,3.435,3
15,553,8009,0,15,4.58,1.7862,2
15,553,9823,0,13,9.16,3.3892,4
15,557,5945,0,7,6.87,2.6106,3
15,575,9866,0,3,4.58,1.7404,2
15,585,4868,0,16,6.87,2.9541,3
15,620,6574,0,13,6.87,2.1297,3
15,622,3199,0,24,4.58,2.1526,2
15,632,2180,0,2,6.87,3.0228,3
15,649,3691,1311,17,6.87,3.1602,3
15,658,7469,0,7,9.16,3.7556,4
15,671,9694,0,7,6.87,2.6793,3
15,692,1813,1314,17,6.87,2.8167,3
15,692,6866,1314,17,6.87,3.0228,3
15,695,6712,0,16,6.87,2.1297,3
15,698,2197,0,11,9.16,2.748,4
15,703,739,1789,23,6.87,3.0228,3
15,716,7695,526,6,6.87,2.4732,3
15,729,5001,0,6,6.87,2.3358,3
16,369,1632,501,7,11.49,3.7917,3
16,376,8220,0,24,11.49,4.0215,3
16,379,3821,0,15,15.32,6.4344,4
16,379,5592,0,16,11.49,3.9066,3
16,379,6348,0,16,7.66,2.8342,2
16,404,6802,0,6,11.49,3.5619,3
16,418,7573,0,3,7.66,2.5278,2
16,422,5714,505,7,15.32,7.3536,4
16,430,2006,0,11,11.49,4.2513,3
16,446,190,0,13,7.66,3.6002,2
16,447,7133,0,22,3.83,1.8767,1
16,448,4373,0,11,11.49,4.9407,3
16,453,7521,0,13,11.49,3.447,3
16,457,1141,0,11,7.66,2.4512,2
16,462,118,0,3,11.49,3.9066,3
16,495,5560,0,13,11.49,5.745,3
16,497,5000,826,11,7.66,2.4512,2
16,523,8310,986,13,11.49,3.9066,3
16,544,4727,0,16,11.49,3.5619,3
16,544,8454,0,17,15.32,6.5876,4
16,551,9064,1304,17,11.49,3.447,3
16,579,9315,516,7,11.49,5.6301,3
16,606,3215,1150,15,11.49,4.8258,3
16,626,8668,0,13,11.49,4.9407,3
16,627,7841,0,6,15.32,7.5068,4
16,632,1297,1231,16,15.32,5.9748,4
16,636,9556,1152,15,15.32,6.5876,4
16,643,10225,0,23,15.32,4.7492,4
16,647,8033,0,24,11.49,5.2854,3
16,654,121,0,6,15.32,6.7408,4
16,672,466,0,7,7.66,3.064,2
16,673,5962,0,17,19.15,8.426,5
16,678,8872,1866,24,15.32,7.5068,4
16,687,4369,0,15,15.32,5.5152,4
16,695,530,0,24,15.32,6.7408,4
16,705,3826,1236,16,11.49,3.5619,3
16,705,4810,1789,23,15.32,7.5068,4
16,705,7502,1236,16,15.32,5.5152,4
16,718,3020,0,13,15.32,5.2088,4
16,722,813,0,11,15.32,5.8216,4
16,727,760,0,3,11.49,4.1364,3
17,371,5019,0,23,11.96,5.5016,4
17,372,8960,185,3,8.97,2.691,3
17,376,8073,0,24,5.98,2.2126,2
17,377,1185,0,17,8.97,3.9468,3
17,377,3020,0,13,11.96,5.7408,4
17,383,763,502,6,11.96,5.6212,4
17,391,1567,0,16,8.97,3.1395,3
17,395,9111,1293,17,8.97,3.3189,3
17,420,8301,0,24,11.96,3.9468,4
17,422,6988,505,7,14.95,4.784,5
17,440,4075,0,3,11.96,4.4252,4
17,445,5158,0,3,8.97,3.4983,3
17,446,1253,0,13,8.97,2.9601,3
17,446,8373,0,13,11.96,3.588,4
17,447,6134,0,15,11.96,5.5016,4
17,453,3976,0,17,8.97,4.2159,3
17,479,7831,0,17,11.96,3.588,4
17,488,4021,0,16,11.96,4.3056,4
17,493,8629,1853,24,8.97,3.4086,3
17,494,3742,826,11,5.98,2.6312,2
17,503,6835,0,16,11.96,5.2624,4
17,507,6132,195,3,5.98,2.093,2
17,519,7067,0,13,8.97,2.691,3
17,544,9318,0,16,8.97,3.0498,3
17,550,5040,0,15,5.98,2.3322,2
17,552,9937,1304,17,5.98,2.093,2
17,567,5293,0,7,8.97,4.3056,3
17,580,2460,1859,24,11.96,5.8604,4
17,586,1611,0,13,8.97,3.0498,3
17,593,6207,517,7,8.97,3.4983,3
17,601,4181,0,24,5.98,2.6312,2
17,602,7678,0,23,5.98,2.1528,2
17,612,723,0,6,8.97,4.485,3
17,619,2571,519,6,5.98,1.9136,2
17,619,9760,0,13,8.97,4.2159,3
17,621,8746,1783,23,8.97,3.7674,3
17,626,8467,0,13,14.95,7.3255,5
17,627,2151,0,13,5.98,2.6312,2
17,629,6683,0,17,5.98,2.392,2
17,630,158,0,17,5.98,1.9136,2
17,631,10273,0,17,11.96,4.0664,4
17,632,2165,0,24,8.97,3.6777,3
17,636,2448,0,16,8.97,3.4983,3
17,642,6049,0,15,11.96,3.9468,4
17,671,7459,0,7,5.98,2.9302,2
17,672,5293,0,7,8.97,4.3056,3
17,680,1607,0,17,8.97,3.9468,3
17,685,8511,0,16,8.97,3.1395,3
17,686,8570,0,11,5.98,2.7508,2
17,694,4397,0,16,11.96,5.6212,4
17,704,4161,0,7,8.97,2.7807,3
17,704,7933,1078,14,5.98,2.691,2
17,706,7120,0,15,8.97,3.2292,3
17,713,1389,0,6,8.97,4.2159,3
17,727,5883,0,24,11.96,4.5448,4
17,728,7355,0,13,11.96,5.0232,4
18,372,8171,0,24,5.34,2.6166,2
18,383,9846,1845,24,10.68,4.4856,4
18,387,9671,0,13,5.34,1.869,2
18,389,7283,976,13,8.01,3.9249,3
18,412,6670,504,7,5.34,2.403,2
18,416,4547,0,13,8.01,3.7647,3
18,416,10034,0,15,8.01,3.1239,3
18,429,4875,980,13,5.34,2.4564,2
18,438,6698,980,13,8.01,3.1239,3
18,446,5873,0,2,2.67,0.8544,1
18,453,5734,0,13,5.34,1.869,2
18,468,4431,0,13,5.34,2.2962,2
18,469,8257,1851,24,10.68,5.0196,4
18,473,9826,0,13,10.68,4.272,4
18,482,7051,1220,16,8.01,3.3642,3
18,483,5707,1773,23,8.01,3.3642,3
18,487,1186,0,7,8.01,3.3642,3
18,488,1999,0,11,5.34,2.403,2
18,491,392,984,13,5.34,1.7088,2
18,495,6531,0,13,5.34,1.9224,2
18,533,5346,0,3,10.68,3.8448,4
18,534,3113,0,13,8.01,3.204,3
18,539,2900,0,7,8.01,2.4831,3
18,553,4261,0,13,5.34,1.9758,2
18,561,5387,0,7,8.01,3.5244,3
18,585,1491,0,16,10.68,3.738,4
18,594,6630,1860,24,5.34,2.0826,2
18,603,8347,0,24,8.01,2.403,3
18,603,9604,0,24,10.68,3.6312,4
18,616,265,0,11,8.01,2.7234,3
18,616,294,0,24,5.34,1.6554,2
18,627,1920,0,6,10.68,5.2332,4
18,629,5646,0,14,2.67,0.9879,1
18,654,6506,0,6,10.68,3.4176,4
18,674,1285,0,15,10.68,5.2332,4
18,674,3305,0,13,8.01,3.5244,3
18,676,2689,207,3,5.34,2.5632,2
18,678,7290,1866,24,10.68,3.6312,4
18,684,2772,0,24,10.68,4.3788,4
18,684,5598,0,24,8.01,3.5244,3
18,690,5461,1709,22,2.67,1.0947,1
18,691,2663,1235,16,8.01,2.9637,3
18,691,6866,1314,17,5.34,2.2428,2
18,692,6047,1314,17,8.01,3.204,3
18,705,2077,1789,23,10.68,5.0196,4
18,726,5829,0,22,5.34,1.8156,2
19,368,5353,1765,23,6.38,2.1054,2
19,372,7478,0,6,9.57,4.6893,3
19,383,1007,818,11,9.57,4.3065,3
19,400,1755,1846,24,9.57,2.871,3
19,411,2556,188,3,6.38,2.8072,2
19,412,2690,0,3,9.57,4.1151,3
19,440,5444,1138,15,9.57,4.1151,3
19,444,7276,0,23,6.38,2.2968,2
19,453,6799,0,17,9.57,4.6893,3
19,459,7241,0,17,6.38,1.9778,2
19,464,2147,982,13,9.57,4.1151,3
19,475,8003,0,3,6.38,3.0624,2
19,488,4021,0,16,9.57,4.4979,3
19,495,3334,0,17,12.76,6.1248,4
19,495,5070,0,13,12.76,5.104,4
19,501,490,0,11,12.76,3.9556,4
19,519,3977,0,13,12.76,4.8488,4
19,521,2570,1223,16,12.76,4.7212,4
19,532,7117,0,15,9.57,4.5936,3
19,535,8351,0,16,12.76,4.0832,4
19,536,7818,829,11,9.57,2.9667,3
19,548,705,0,6,15.95,5.104,5
19,553,2808,0,13,9.57,4.4022,3
19,570,3719,0,23,6.38,1.9778,2
19,574,2548,0,13,9.57,3.4452,3
19,574,4342,0,13,12.76,4.7212,4
19,582,3524,0,13,6.38,2.6158,2
19,585,7502,0,16,12.76,5.9972,4
19,590,8096,0,6,9.57,4.1151,3
19,593,5717,517,7,12.76,5.6144,4
19,601,9124,0,24,12.76,5.4868,4
19,610,5610,992,13,9.57,2.871,3
19,611,7909,0,3,12.76,4.0832,4
19,615,1613,0,7,6.38,2.8072,2
19,616,7453,0,24,12.76,5.2316,4
19,619,1053,0,13,6.38,1.9778,2
19,623,2850,0,3,9.57,3.1581,3
19,627,1531,0,6,9.57,4.6893,3
19,640,8218,0,22,6.38,1.9778,2
19,641,3253,0,13,12.76,4.2108,4
19,641,4507,0,13,12.76,5.2316,4
19,665,5067,1312,17,6.38,3.1262,2
19,671,8505,0,7,9.57,3.5409,3
19,685,1224,0,24,12.76,5.104,4
19,685,4220,0,11,9.57,3.1581,3
19,685,8452,0,16,15.95,5.423,5
19,686,9397,0,11,12.76,5.8696,4
19,701,5731,0,6,12.76,4.8488,4
19,702,7181,0,7,9.57,2.9667,3
19,702,9431,0,7,12.76,4.9764,4
19,704,6256,0,7,9.57,2.9667,3
19,705,9815,1236,16,6.38,3.0624,2
19,713,7571,0,6,6.38,3.1262,2
19,714,819,0,13,6.38,2.4244,2
19,716,5862,0,2,6.38,1.9778,2
19,721,905,210,3,12.76,6.1248,4
20,386,1720,0,16,11.12,3.5584,4
20,395,7314,1056,14,5.56,1.8348,2
20,405,3161,0,13,13.9,5.977,5
20,426,6153,0,16,13.9,5.699,5
20,429,6526,980,13,11.12,4.8928,4
20,440,7750,1138,15,11.12,5.2264,4
20,445,4445,0,17,8.34,4.17,3
20,445,7220,0,3,8.34,3.6696,3
20,468,4609,1772,23,11.12,4.8928,4
20,472,10161,0,6,8.34,3.2526,3
20,483,9134,1773,23,5.56,2.0572,2
20,495,5913,0,7,11.12,5.1152,4
20,505,1922,0,15,8.34,2.5854,3
20,520,99,0,3,11.12,3.892,4
20,520,7297,0,11,13.9,6.394,5
20,523,373,986,13,5.56,2.6132,2
20,539,751,0,6,11.12,4.7816,4
20,539,7386,0,6,5.56,1.946,2
20,544,5592,0,16,8.34,3.0858,3
20,550,5992,0,15,11.12,4.6704,4
20,552,8283,1304,17,8.34,3.5862,3
20,559,3386,0,24,8.34,3.0858,3
20,561,3804,0,24,5.56,2.0572,2
20,574,1168,0,17,11.12,4.5592,4
20,586,6997,0,13,5.56,2.1684,2
20,589,9920,0,15,8.34,3.6696,3
20,594,8633,1860,24,5.56,1.7236,2
20,596,6301,0,15,11.12,5.1152,4
20,600,2918,0,17,8.34,3.5862,3
20,600,4273,0,11,5.56,2.0016,2
20,601,8171,0,24,5.56,2.2796,2
20,602,1339,0,13,11.12,4.8928,4
20,622,6389,0,24,11.12,3.892,4
20,626,8291,0,13,5.56,2.502,2
20,627,1545,0,15,8.34,3.6696,3
20,629,3418,0,3,5.56,2.0016,2
20,632,7920,0,17,11.12,5.2264,4
20,644,7534,0,13,8.34,3.2526,3
20,646,1538,521,6,5.56,2.1684,2
20,646,7822,0,3,8.34,3.1692,3
20,653,1310,0,16,8.34,3.1692,3
20,654,2245,0,11,11.12,3.6696,4
20,654,2909,0,15,11.12,4.448,4
20,656,9817,0,14,2.78,1.1954,1
20,674,6941,0,15,5.56,2.0016,2
20,677,133,523,6,8.34,3.336,3
20,681,2431,0,3,8.34,3.9198,3
20,691,5374,1235,16,5.56,2.224,2
20,718,625,0,13,5.56,1.8904,2
21,373,2740,0,11,6.99,2.3067,3
21,379,8071,0,15,9.32,2.8892,4
21,382,5501,1292,17,9.32,3.6348,4
21,389,2147,976,13,6.99,3.2853,3
21,400,5355,0,15,9.32,4.194,4
21,404,3012,0,24,9.32,3.3552,4
21,413,5013,504,7,6.99,3.4251,3
21,416,6069,0,13,4.66,1.864,2
21,434,2993,0,24,9.32,2.8892,4
21,438,4928,980,13,6.99,2.9358,3
21,444,4234,0,3,6.99,3.0756,3
21,445,5158,0,3,6.99,2.4465,3
21,446,190,0,13,6.99,2.8659,3
21,447,3923,0,15,4.66,1.631,2
21,447,5745,0,15,9.32,4.3804,4
21,448,3925,0,11,9.32,4.1008,4
21,469,7913,0,17,6.99,2.097,3
21,473,1339,0,13,6.99,2.2368,3
21,479,5616,0,17,4.66,1.5844,2
21,487,8749,0,13,9.32,2.9824,4
21,488,2043,0,24,6.99,3.495,3
21,506,4241,0,14,2.33,1.1417,1
21,507,9095,0,6,6.99,2.4465,3
21,507,9497,0,15,4.66,2.0504,2
21,518,936,0,24,6.99,2.2368,3
21,519,2327,0,13,4.66,2.097,2
21,531,2553,0,16,9.32,3.1688,4
21,533,878,0,3,6.99,2.4465,3
21,535,5047,829,11,6.99,2.4465,3
21,538,930,1303,17,6.99,2.1669,3
21,561,3004,0,7,6.99,2.3067,3
21,564,8296,515,6,6.99,2.9358,3
21,570,6146,0,15,4.66,1.9572,2
21,574,4727,0,16,9.32,3.5416,4
21,574,5899,0,13,6.99,2.4465,3
21,581,1310,0,16,6.99,3.4251,3
21,582,5869,0,13,4.66,2.2834,2
21,595,4228,0,15,6.99,3.4251,3
21,597,4693,0,3,9.32,4.2872,4
21,605,2246,0,13,9.32,3.9144,4
21,619,893,0,13,6.99,3.3552,3
21,621,2896,0,3,6.99,3.2853,3
21,630,5419,0,17,4.66,1.5844,2
21,632,1528,1231,16,9.32,4.3804,4
21,641,545,0,13,9.32,3.0756,4
21,653,8936,0,2,2.33,1.0951,1
21,655,625,0,13,4.66,1.5378,2
21,655,1979,0,3,6.99,3.2154,3
21,658,1724,0,6,6.99,2.5863,3
21,665,5419,1312,17,6.99,2.7261,3
21,672,2241,0,7,9.32,4.5668,4
21,679,1832,0,23,9.32,4.1008,4
21,679,7501,1866,24,6.99,2.3766,3
21,681,3693,0,3,4.66,1.5378,2
21,685,2378,0,16,6.99,2.4465,3
21,685,3288,0,3,6.99,2.1669,3
21,691,8511,1235,16,6.99,2.4465,3
21,695,7072,0,16,4.66,1.5844,2
21,703,2011,1789,23,11.65,5.126,5
21,704,2293,0,7,4.66,1.9572,2
21,710,9101,0,7,4.66,2.33,2
21,716,5626,526,6,6.99,3.2154,3
21,718,1795,1869,24,9.32,4.0076,4
21,718,10186,0,13,9.32,4.1008,4
21,721,2556,210,3,6.99,3.0756,3
21,722,1811,0,11,6.99,2.5863,3
21,724,1352,0,17,11.65,3.8445,5
21,727,7052,0,23,6.99,3.0756,3
22,371,1599,0,7,4.58,1.7862,2
22,375,2077,0,23,4.58,1.5114,2
22,385,2609,0,7,6.87,3.3663,3
22,391,3994,0,15,4.58,1.6946,2
22,395,7525,108,2,6.87,3.0915,3
22,412,2472,504,7,6.87,2.4045,3
22,412,2905,0,3,6.87,3.3663,3
22,412,7206,504,7,6.87,3.2289,3
22,413,7293,0,22,2.29,0.8244,1
22,414,7421,0,6,9.16,3.0228,4
22,423,3826,1216,16,6.87,2.1984,3
22,427,2246,980,13,9.16,4.3968,4
22,430,1214,0,11,4.58,1.8778,2
22,439,311,506,6,6.87,2.8854,3
22,475,10102,0,7,6.87,3.2289,3
22,479,1057,114,2,4.58,1.8778,2
22,490,8647,0,3,4.58,1.6946,2
22,497,5827,826,11,9.16,3.3892,4
22,505,7731,0,6,9.16,4.3968,4
22,532,863,0,17,6.87,2.5419,3
22,538,636,1303,17,4.58,1.5114,2
22,539,2295,1303,17,4.58,2.2442,2
22,539,9033,0,7,9.16,3.3892,4
22,600,454,0,17,6.87,3.2976,3
22,604,8794,0,17,9.16,4.3968,4
22,608,2129,518,7,9.16,4.122,4
22,616,3104,0,11,6.87,3.0228,3
22,626,7149,0,13,9.16,3.664,4
22,632,4597,0,17,6.87,2.8854,3
22,632,4775,0,17,9.16,3.664,4
22,648,3351,1706,22,2.29,0.7786,1
22,655,1582,0,11,4.58,2.061,2
22,672,2820,0,7,6.87,2.9541,3
22,672,6038,0,7,11.45,5.3815,5
22,679,2888,1866,24,6.87,2.2671,3
22,679,4874,1866,24,6.87,2.8167,3
22,679,6953,0,2,4.58,1.6946,2
22,688,9929,0,13,9.16,3.2976,4
22,691,3160,1314,17,4.58,1.7404,2
22,692,6799,1314,17,11.45,4.0075,5
22,698,5419,0,17,9.16,4.0304,4
22,703,4045,1157,15,9.16,4.3052,4
22,704,5671,0,7,11.45,5.038,5
22,711,5782,0,13,6.87,2.8167,3
22,716,3251,526,6,6.87,3.0915,3
22,716,5342,0,15,9.16,3.7556,4
22,718,5392,1079,14,2.29,0.7099,1
22,721,4527,210,3,6.87,2.8167,3
22,727,5686,0,3,4.58,1.9236,2
22,729,1210,0,6,4.58,1.4656,2
23,372,3428,0,24,7,3.15,4
23,373,7319,0,13,7,3.22,4
23,379,6760,0,17,7,2.38,4
23,409,8340,504,6,5.25,1.6275,3
23,430,9977,0,11,5.25,1.8375,3
23,435,10104,0,6,5.25,2.415,3
23,439,3932,1138,15,5.25,1.68,3
23,445,2441,0,17,5.25,1.8375,3
23,446,6182,0,13,5.25,2.415,3
23,447,6866,0,17,5.25,2.415,3
23,453,1345,0,17,5.25,2.625,3
23,480,4767,1220,16,7,2.94,4
23,482,6348,1220,16,3.5,1.26,2
23,483,6611,0,7,5.25,1.89,3
23,484,2171,0,23,3.5,1.19,2
23,495,3980,0,13,5.25,1.8375,3
23,500,8463,0,23,5.25,1.8375,3
23,502,7052,0,23,5.25,1.7325,3
23,503,8463,0,23,5.25,2.31,3
23,507,10080,0,6,7,2.59,4
23,515,2636,0,17,8.75,4.2875,5
23,520,878,0,3,5.25,1.8375,3
23,535,1839,829,11,7,2.24,4
23,538,7655,1303,17,5.25,1.575,3
23,553,2444,0,13,3.5,1.47,2
23,570,2788,0,7,7,3.01,4
23,570,7851,0,7,8.75,3.325,5
23,574,1481,0,15,5.25,2.3625,3
23,584,9787,0,13,5.25,2.31,3
23,588,387,0,22,3.5,1.435,2
23,592,2636,1307,17,5.25,2.5725,3
23,597,4417,0,3,5.25,1.575,3
23,600,8089,0,17,5.25,1.785,3
23,637,3815,0,2,1.75,0.8575,1
23,642,2639,0,15,3.5,1.4,2
23,645,2918,0,17,3.5,1.47,2
23,653,2143,0,17,3.5,1.54,2
23,660,8242,0,17,5.25,1.8375,3
23,663,9027,522,6,5.25,2.0475,3
23,672,7018,0,7,7,2.38,4
23,677,8017,523,7,5.25,1.6275,3
23,684,6766,0,24,5.25,2.52,3
23,691,4094,1235,16,8.75,4.2,5
23,702,5587,0,7,5.25,2.205,3
23,710,7672,0,7,3.5,1.47,2
23,711,4165,0,3,3.5,1.47,2
23,723,2177,0,15,7,3.36,4
23,728,1897,0,13,3.5,1.4,2
24,371,2698,0,15,5.19,1.8684,3
24,372,2878,185,3,5.19,2.3355,3
24,377,666,0,24,5.19,1.7646,3
24,377,2143,0,17,3.46,1.4878,2
24,380,6970,502,6,5.19,2.2836,3
24,383,4108,818,11,5.19,1.8165,3
24,385,10265,0,7,6.92,3.2524,4
24,387,9524,0,3,8.65,2.6815,5
24,400,4021,1214,16,5.19,2.5431,3
24,401,9615,0,15,5.19,1.6608,3
24,404,2550,0,24,5.19,1.9203,3
24,405,8164,0,13,3.46,1.557,2
24,409,8594,504,7,5.19,2.4912,3
24,411,1281,188,3,3.46,1.73,2
24,414,4069,0,17,3.46,1.3148,2
24,422,3231,0,17,5.19,2.2317,3
24,440,5313,0,24,5.19,2.076,3
24,441,7702,0,16,5.19,2.4393,3
24,442,9951,0,3,5.19,2.0241,3
24,447,276,0,15,5.19,2.2836,3
24,447,8023,0,15,3.46,1.211,2
24,448,41,0,11,6.92,3.3216,4
24,459,2700,0,24,6.92,3.114,4
24,465,4017,1140,15,3.46,1.211,2
24,468,1821,0,13,3.46,1.211,2
24,469,4902,508,6,6.92,2.3528,4
24,488,3639,0,24,3.46,1.4186,2
24,491,378,0,16,5.19,2.1798,3
24,494,3700,1142,15,5.19,2.3874,3
24,495,10116,0,17,5.19,2.4912,3
24,507,10264,0,15,5.19,2.2836,3
24,531,2588,0,23,6.92,2.076,4
24,537,6571,1856,24,5.19,2.3355,3
24,550,2987,0,15,5.19,1.8165,3
24,564,6930,1858,24,5.19,2.1279,3
24,570,4727,0,16,6.92,2.6296,4
24,574,5924,0,13,5.19,2.595,3
24,574,6997,0,13,5.19,1.8684,3
24,574,9815,0,16,6.92,2.2836,4
24,582,4858,0,17,6.92,3.3908,4
24,584,1360,0,13,6.92,3.1832,4
24,599,5438,0,24,5.19,1.7127,3
24,607,754,202,3,5.19,2.4393,3
24,611,8731,0,3,3.46,1.6262,2
24,619,1391,519,6,5.19,2.595,3
24,672,1175,0,7,5.19,2.2836,3
24,672,7642,0,7,3.46,1.211,2
24,673,4340,0,17,6.92,3.2524,4
24,679,7002,1866,24,5.19,2.4393,3
24,703,565,1157,15,6.92,3.3908,4
24,704,9467,841,11,8.65,4.0655,5
24,716,897,526,6,5.19,1.557,3
24,716,1432,0,11,3.46,1.4532,2
24,720,420,0,22,1.73,0.5536,1
24,720,6426,1869,24,5.19,1.9203,3
24,722,3435,0,11,5.19,2.5431,3
24,727,8068,0,3,3.46,1.0726,2
24,729,115,0,6,5.19,1.557,3
25,367,2688,0,6,4.65,1.6275,3
25,377,6510,0,13,4.65,2.139,3
25,387,2553,0,16,7.75,3.7975,5
25,392,7989,0,17,4.65,1.674,3
25,393,6301,0,15,3.1,1.178,2
25,393,8084,0,22,1.55,0.6355,1
25,402,6551,0,11,4.65,1.86,3
25,417,6568,0,14,3.1,1.147,2
25,423,7262,0,13,4.65,2.046,3
25,427,893,980,13,4.65,1.86,3
25,435,6712,0,16,6.2,2.79,4
25,440,3942,1138,15,7.75,2.48,5
25,446,190,0,13,6.2,3.1,4
25,446,7534,0,13,6.2,3.038,4
25,452,3321,1850,24,6.2,2.232,4
25,458,4140,0,15,4.65,1.9065,3
25,459,7979,0,24,4.65,1.9065,3
25,463,5410,0,17,3.1,1.364,2
25,466,2662,824,11,4.65,1.581,3
25,469,5644,0,17,3.1,1.054,2
25,469,7720,0,17,3.1,1.271,2
25,491,7997,984,13,6.2,2.976,4
25,507,7510,0,15,4.65,2.1855,3
25,513,9898,0,15,4.65,2.325,3
25,535,5047,829,11,3.1,1.147,2
25,535,6112,829,11,6.2,2.232,4
25,536,5894,829,11,6.2,2.232,4
